"Identificador de URL";Nombre;Categorías;"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";Precio;"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";Stock;SKU;"Código de barras";"Mostrar en tienda";"Envío sin cargo";Descripción;Tags;"Título para SEO";"Descripción para SEO";Marca;"Producto Físico";MPN;Sexo;"Rango de edad"
batman;Batman;"Bustos y Figuras";Medida;10;Color;Blanco;;;550.00;390.00;0.05;12.00;12.00;12.00;;imp-15;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
thanos;;;Medida;12;Color;Verde;;;830.00;;0.07;12.00;12.00;12.00;;imp-9;;;;;;;;;;;;
thanos;;;Medida;12;Color;Violeta;;;830.00;;0.07;12.00;12.00;12.00;;imp-9;;;;;;;;;;;;
thanos;;;Medida;15;Color;Blanco;;;1,170.00;;0.07;12.00;12.00;12.00;;imp-9;;;;;;;;;;;;
thanos;;;Medida;15;Color;Negro;;;1,170.00;;0.07;12.00;12.00;12.00;;imp-9;;;;;;;;;;;;
thanos;;;Medida;15;Color;Acqua;;;1,170.00;;0.07;12.00;12.00;12.00;;imp-9;;;;;;;;;;;;
thanos;;;Medida;15;Color;Amarillo;;;1,170.00;;0.07;12.00;12.00;12.00;;imp-9;;;;;;;;;;;;
thanos;;;Medida;15;Color;Azul;;;1,170.00;;0.07;12.00;12.00;12.00;;imp-9;;;;;;;;;;;;
thanos;;;Medida;15;Color;Celeste;;;1,170.00;;0.07;12.00;12.00;12.00;;imp-9;;;;;;;;;;;;
thanos;;;Medida;15;Color;Chocolate;;;1,170.00;;0.07;12.00;12.00;12.00;;imp-9;;;;;;;;;;;;
thanos;;;Medida;15;Color;Cobalto;;;1,170.00;;0.07;12.00;12.00;12.00;;imp-9;;;;;;;;;;;;
thanos;;;Medida;15;Color;Cobre;;;1,170.00;;0.07;12.00;12.00;12.00;;imp-9;;;;;;;;;;;;
thanos;;;Medida;15;Color;Dorado;;;1,170.00;;0.07;12.00;12.00;12.00;;imp-9;;;;;;;;;;;;
thanos;;;Medida;15;Color;Fucsia;;;1,170.00;;0.07;12.00;12.00;12.00;;imp-9;;;;;;;;;;;;
thanos;;;Medida;15;Color;Gris;;;1,170.00;;0.07;12.00;12.00;12.00;;imp-9;;;;;;;;;;;;
thanos;;;Medida;15;Color;"Gris Claro";;;1,170.00;;0.07;12.00;12.00;12.00;;imp-9;;;;;;;;;;;;
thanos;;;Medida;15;Color;"Gris Metalizado";;;1,170.00;;0.07;12.00;12.00;12.00;;imp-9;;;;;;;;;;;;
thanos;;;Medida;15;Color;Kriptonita;;;1,170.00;;0.07;12.00;12.00;12.00;;imp-9;;;;;;;;;;;;
thanos;;;Medida;15;Color;Piedra;;;1,200.00;;0.00;0.00;0.00;0.00;;imp-9;;;;;;;;;;;;
thanos;;;Medida;15;Color;Naranja;;;1,170.00;;0.07;12.00;12.00;12.00;;imp-9;;;;;;;;;;;;
thanos;;;Medida;15;Color;Rojo;;;1,170.00;;0.07;12.00;12.00;12.00;;imp-9;;;;;;;;;;;;
thanos;;;Medida;15;Color;Rosa;;;1,170.00;;0.07;12.00;12.00;12.00;;imp-9;;;;;;;;;;;;
thanos;;;Medida;15;Color;Verde;;;1,170.00;;0.07;12.00;12.00;12.00;;imp-9;;;;;;;;;;;;
thanos;;;Medida;15;Color;Violeta;;;1,170.00;;0.07;12.00;12.00;12.00;;imp-9;;;;;;;;;;;;
buda-maceta;"Buda Maceta";"Jardín > Macetas > Macetas";Medida;10;Color;Blanco;;;1,110.00;;0.10;12.00;12.00;12.00;;imp-76;;NO;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
buda-maceta;;;Medida;10;Color;Negro;;;1,110.00;;0.10;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
buda-maceta;;;Medida;10;Color;Acqua;;;1,110.00;;0.10;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
buda-maceta;;;Medida;10;Color;Amarillo;;;1,110.00;;0.10;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
buda-maceta;;;Medida;10;Color;Bordó;;;1,140.00;;0.10;0.00;0.00;0.00;;imp-76;;;;;;;;;;;;
buda-maceta;;;Medida;10;Color;Azul;;;1,110.00;;0.10;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
buda-maceta;;;Medida;10;Color;Celeste;;;1,110.00;;0.10;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
buda-maceta;;;Medida;10;Color;Chocolate;;;1,110.00;;0.10;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
buda-maceta;;;Medida;10;Color;Cobalto;;;1,110.00;;0.10;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
buda-maceta;;;Medida;10;Color;Cobre;;;1,110.00;;0.10;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
buda-maceta;;;Medida;10;Color;Dorado;;;1,110.00;;0.10;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
buda-maceta;;;Medida;10;Color;Fucsia;;;1,110.00;;0.10;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
buda-maceta;;;Medida;10;Color;Gris;;;1,110.00;;0.10;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
buda-maceta;;;Medida;10;Color;"Gris Claro";;;1,110.00;;0.10;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
buda-maceta;;;Medida;10;Color;"Gris Metalizado";;;1,110.00;;0.10;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
buda-maceta;;;Medida;10;Color;Kriptonita;;;1,110.00;;0.10;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
buda-maceta;;;Medida;10;Color;Naranja;;;1,110.00;;0.10;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
buda-maceta;;;Medida;10;Color;Piedra;;;1,140.00;;0.00;0.00;0.00;0.00;;imp-76;;;;;;;;;;;;
buda-maceta;;;Medida;10;Color;Rojo;;;1,110.00;;0.10;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
buda-maceta;;;Medida;10;Color;Rosa;;;1,110.00;;0.10;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
buda-maceta;;;Medida;10;Color;Verde;;;1,110.00;;0.10;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
buda-maceta;;;Medida;10;Color;Violeta;;;1,110.00;;0.10;12.00;12.00;12.00;;imp-76;;;;;;;;;;;;
rick-sanchez-maceta;"Rick Sanchez Maceta";"Jardín > Macetas > Macetas";Medida;10;Color;Blanco;;;1,090.00;;0.06;12.00;12.00;12.00;;imp-27;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
rick-sanchez-maceta;;;Medida;10;Color;Negro;;;1,090.00;;0.06;12.00;12.00;12.00;;imp-27;;;;;;;;;;;;
rick-sanchez-maceta;;;Medida;10;Color;Acqua;;;1,090.00;;0.06;12.00;12.00;12.00;;imp-27;;;;;;;;;;;;
rick-sanchez-maceta;;;Medida;10;Color;Amarillo;;;1,090.00;;0.06;12.00;12.00;12.00;;imp-27;;;;;;;;;;;;
rick-sanchez-maceta;;;Medida;10;Color;Azul;;;1,090.00;;0.06;12.00;12.00;12.00;;imp-27;;;;;;;;;;;;
rick-sanchez-maceta;;;Medida;10;Color;Celeste;;;1,090.00;;0.06;12.00;12.00;12.00;;imp-27;;;;;;;;;;;;
rick-sanchez-maceta;;;Medida;10;Color;Chocolate;;;1,090.00;;0.06;12.00;12.00;12.00;;imp-27;;;;;;;;;;;;
rick-sanchez-maceta;;;Medida;10;Color;Cobalto;;;1,090.00;;0.06;12.00;12.00;12.00;;imp-27;;;;;;;;;;;;
rick-sanchez-maceta;;;Medida;10;Color;Cobre;;;1,090.00;;0.06;12.00;12.00;12.00;;imp-27;;;;;;;;;;;;
rick-sanchez-maceta;;;Medida;10;Color;Dorado;;;1,090.00;;0.06;12.00;12.00;12.00;;imp-27;;;;;;;;;;;;
rick-sanchez-maceta;;;Medida;10;Color;Fucsia;;;1,090.00;;0.06;12.00;12.00;12.00;;imp-27;;;;;;;;;;;;
rick-sanchez-maceta;;;Medida;10;Color;Gris;;;1,090.00;;0.06;12.00;12.00;12.00;;imp-27;;;;;;;;;;;;
rick-sanchez-maceta;;;Medida;10;Color;"Gris Claro";;;1,090.00;;0.06;12.00;12.00;12.00;;imp-27;;;;;;;;;;;;
rick-sanchez-maceta;;;Medida;10;Color;"Gris Metalizado";;;1,090.00;;0.06;12.00;12.00;12.00;;imp-27;;;;;;;;;;;;
rick-sanchez-maceta;;;Medida;10;Color;Kriptonita;;;1,090.00;;0.06;12.00;12.00;12.00;;imp-27;;;;;;;;;;;;
rick-sanchez-maceta;;;Medida;10;Color;Naranja;;;1,090.00;;0.06;12.00;12.00;12.00;;imp-27;;;;;;;;;;;;
rick-sanchez-maceta;;;Medida;10;Color;Piedra;;;1,130.00;;0.00;0.00;0.00;0.00;;imp-27;;;;;;;;;;;;
rick-sanchez-maceta;;;Medida;10;Color;Rojo;;;1,090.00;;0.06;12.00;12.00;12.00;;imp-27;;;;;;;;;;;;
rick-sanchez-maceta;;;Medida;10;Color;Rosa;;;1,090.00;;0.06;12.00;12.00;12.00;;imp-27;;;;;;;;;;;;
rick-sanchez-maceta;;;Medida;10;Color;Verde;;;1,090.00;;0.06;12.00;12.00;12.00;;imp-27;;;;;;;;;;;;
rick-sanchez-maceta;;;Medida;10;Color;Violeta;;;1,090.00;;0.06;12.00;12.00;12.00;;imp-27;;;;;;;;;;;;
lego-minifigure;"Lego Minifigure";"Bustos y Figuras";Medida;15;;;;;1,130.00;;0.12;12.00;12.00;12.00;;imp-18;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
atril-notebook-4-posiciones;"Atril Notebook 4 Posiciones";"Escritorio > Gadgets";Medida;"11""";Color;Blanco;;;1,020.00;730.00;0.10;12.00;12.00;12.00;;imp-61;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
atril-notebook-4-posiciones;;;Medida;"11""";Color;Negro;;;1,020.00;730.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"11""";Color;Acqua;;;1,020.00;730.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"11""";Color;Amarillo;;;1,020.00;730.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"11""";Color;Azul;;;1,020.00;730.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"11""";Color;Celeste;;;1,020.00;730.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"11""";Color;Chocolate;;;1,020.00;730.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"11""";Color;Cobalto;;;1,020.00;730.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"11""";Color;Cobre;;;1,020.00;730.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"11""";Color;Dorado;;;1,020.00;730.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"11""";Color;Fucsia;;;1,020.00;730.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"11""";Color;Gris;;;1,020.00;730.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"11""";Color;"Gris Claro";;;1,020.00;730.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"11""";Color;"Gris Metalizado";;;1,020.00;730.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"11""";Color;Kriptonita;;;1,020.00;730.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"11""";Color;Naranja;;;1,020.00;730.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"11""";Color;Rojo;;;1,020.00;730.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"11""";Color;Rosa;;;1,020.00;730.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"11""";Color;Verde;;;1,020.00;730.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"11""";Color;Violeta;;;1,020.00;730.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"14""";Color;Blanco;;;1,390.00;1,010.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"14""";Color;Negro;;;1,390.00;1,010.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"14""";Color;Acqua;;;1,390.00;1,010.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"14""";Color;Amarillo;;;1,390.00;1,010.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"14""";Color;Azul;;;1,390.00;1,010.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"14""";Color;Celeste;;;1,390.00;1,010.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"14""";Color;Chocolate;;;1,390.00;1,010.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"14""";Color;Cobalto;;;1,390.00;1,010.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"14""";Color;Cobre;;;1,390.00;1,010.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"14""";Color;Dorado;;;1,390.00;1,010.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"14""";Color;Fucsia;;;1,390.00;1,010.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"14""";Color;Gris;;;1,390.00;1,010.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"14""";Color;"Gris Claro";;;1,390.00;1,010.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"14""";Color;"Gris Metalizado";;;1,390.00;1,010.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"14""";Color;Kriptonita;;;1,390.00;1,010.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"14""";Color;Naranja;;;1,390.00;1,010.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"14""";Color;Rojo;;;1,390.00;1,010.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"14""";Color;Rosa;;;1,390.00;1,010.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"14""";Color;Verde;;;1,390.00;1,010.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"14""";Color;Violeta;;;1,390.00;1,010.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"16""";Color;Blanco;;;1,490.00;1,090.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"14""";Color;Piedra;;;1,280.00;1,000.00;0.00;0.00;0.00;0.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"16""";Color;Negro;;;1,490.00;1,090.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"16""";Color;Acqua;;;1,490.00;1,090.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"16""";Color;Amarillo;;;1,490.00;1,090.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"16""";Color;Azul;;;1,490.00;1,090.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"16""";Color;Celeste;;;1,490.00;1,090.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"16""";Color;Chocolate;;;1,490.00;1,090.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"16""";Color;Cobalto;;;1,490.00;1,090.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"16""";Color;Cobre;;;1,490.00;1,090.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"16""";Color;Dorado;;;1,490.00;1,090.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"16""";Color;Fucsia;;;1,490.00;1,090.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"16""";Color;Gris;;;1,490.00;1,090.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"16""";Color;"Gris Claro";;;1,490.00;1,090.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"16""";Color;"Gris Metalizado";;;1,490.00;1,090.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"16""";Color;Kriptonita;;;1,490.00;1,090.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"16""";Color;Naranja;;;1,490.00;1,090.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"16""";Color;Rojo;;;1,490.00;1,090.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"16""";Color;Rosa;;;1,490.00;1,090.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"16""";Color;Verde;;;1,490.00;1,090.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"16""";Color;Violeta;;;1,490.00;1,090.00;0.10;12.00;12.00;12.00;;imp-61;;;;;;;;;;;;
atril-notebook-4-posiciones;;;Medida;"16""";Color;Piedra;;;1,450.00;1,000.00;0.00;0.00;0.00;0.00;;imp-61;;;;;;;;;;;;
yin-yan-maceta;"Yin Yan Maceta";"Jardín > Macetas > Macetas";Medida;10;;;;;760.00;;0.07;12.00;12.00;12.00;;imp-72;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
yin-yan-maceta;;;Medida;15;;;;;1,080.00;;0.10;12.00;12.00;12.00;;imp-72;;;;;;;;;;;;
soporte-tablet;"Soporte Tablet";"Escritorio > Gadgets";Color;Blanco;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-82;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
soporte-tablet;;;Color;Negro;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-tablet;;;Color;Acqua;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-tablet;;;Color;Amarillo;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-tablet;;;Color;Azul;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-tablet;;;Color;Celeste;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-tablet;;;Color;Chocolate;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-tablet;;;Color;Cobalto;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-tablet;;;Color;Cobre;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-tablet;;;Color;Dorado;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-tablet;;;Color;Fucsia;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-tablet;;;Color;Gris;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-tablet;;;Color;"Gris Claro";;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
soporte-tablet;;;Color;"Gris Metalizado";;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-82;;;;;;;;;;;;
